Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,Gene Name,Mouse Name,Litter,Mouse,Genotype,Gender,Birth Date,Assay Date,Age In Weeks,Pil Holder,Weight,Nose To Tail Base Length,Bone Mineral Density,Bone Mineral Content,Bone Area,Lean Mass,Fat Mass,Est Total Tissue Mass,Fat Percentage Estimate,Full Strain,Core Strain
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090318,Mouse GP,Sparc,MBAU44.1a,MBAU44,M00226962,Sparc/Sparc,Male,18-Mar-09,23-Jun-09,13.9,,32.8,10,0.0454,0.4421,9.73,18.31,14.19,32.5,43.65,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090318,Mouse GP,Sparc,MBAU44.1b,MBAU44,M00226963,Sparc/Sparc,Male,18-Mar-09,23-Jun-09,13.9,,38,10.2,,,,,,,,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090318,Mouse GP,Sparc,MBAU44.1c,MBAU44,M00226964,Sparc/Sparc,Male,18-Mar-09,23-Jun-09,13.9,,34.9,10,0.0471,0.5182,11,19.64,14.85,34.49,43.06,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090929,Mouse GP,Sparc,MBAU78.4a,MBAU78,M00354835,Sparc/Sparc,Male,29-Sep-09,06-Jan-10,14.1,,38.5,10.2,0.0483,0.4967,10.28,21.91,17.04,38.95,43.74,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090929,Mouse GP,Sparc,MBAU78.4b,MBAU78,M00354836,Sparc/Sparc,Male,29-Sep-09,06-Jan-10,14.1,,35.8,9.9,0.0486,0.4687,9.65,20.8,15.7,36.5,43,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20090929,Mouse GP,Sparc,MBAU78.4c,MBAU78,M00354837,Sparc/Sparc,Male,29-Sep-09,06-Jan-10,14.1,,40.6,10.3,0.0483,0.4871,10.08,24.25,17.22,41.47,41.52,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20091123,Mouse GP,Sparc,MBAU86.2a,MBAU86,M00405764,Sparc/Sparc,Male,23-Nov-09,01-Mar-10,14,,35.1,9.6,0.0465,0.4297,9.25,20.25,14.85,35.1,42.3,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20091123,Mouse GP,Sparc,MBAU86.2c,MBAU86,M00405766,Sparc/Sparc,Male,23-Nov-09,01-Mar-10,14,,33.2,9.5,0.0465,0.4727,10.17,19.54,13.67,33.21,41.15,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MBAU,Sparc Knockout First EPD0060_1_A07,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBAU Mouse GP 20091123,Mouse GP,Sparc,MBAU86.2d,MBAU86,M00405767,Sparc/Sparc,Male,23-Nov-09,01-Mar-10,14,,32.6,9.5,0.0444,0.3945,8.88,20.07,12.26,32.33,37.91,C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%),B6JTyr;B6N
MALA,Ccdc57 Knockout First EPD0037_3_D11,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MALA Mouse GP 20090125,Mouse GP,Ccdc57,MALA17.2a,MALA17,M00194355,+/+,Male,25-Jan-09,05-May-09,14.3,,37.1,10.2,0.0495,0.4837,9.78,20.25,17.67,37.92,46.6,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MALA,Ccdc57 Knockout First EPD0037_3_D11,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MALA Mouse GP 20090125,Mouse GP,Ccdc57,MALA17.2b,MALA17,M00194356,+/+,Male,25-Jan-09,05-May-09,14.3,,33.5,10.1,0.0462,0.4057,8.79,19.61,14.56,34.17,42.61,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANH,Ampd3 Knockout First B02 - EPD0043_3,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MANH Mouse GP 20090125,Mouse GP,Ampd3,MANH12.2e,MANH12,M00190572,+/+,Male,25-Jan-09,05-May-09,14.3,,35.6,10.4,0.0482,0.4774,9.91,21.64,14.46,36.1,40.06,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANH,Ampd3 Knockout First B02 - EPD0043_3,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MANH Mouse GP 20090125,Mouse GP,Ampd3,MANH12.2f,MANH12,M00190573,+/+,Male,25-Jan-09,05-May-09,14.3,,38.8,10.6,0.0548,0.5301,9.67,27.85,11.92,39.77,29.98,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAOA,Yipf1 Knockout First F02 - EPD0046_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MAOA Mouse GP 20090129,Mouse GP,Yipf1,MAOA10.2d,MAOA10,M00191891,+/+,Male,28-Jan-09,07-May-09,14.1,,44.2,10.6,0.0481,0.4562,9.48,25.99,19.55,45.54,42.94,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAOA,Yipf1 Knockout First F02 - EPD0046_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MAOA Mouse GP 20090129,Mouse GP,Yipf1,MAOA12.1a,MAOA12,M00191899,+/+,Male,29-Jan-09,07-May-09,14,,48.4,10.8,0.0535,0.5992,11.21,26.93,22.93,49.86,45.99,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBFD,2010003O18Rik Knockout First EPD0029_1_G04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBFD Mouse GP 20090130,Mouse GP,Gatc,MBFD13.2b,MBFD13,M00191097,+/+,Male,29-Jan-09,08-May-09,14.1,,40.4,10.5,0.0487,0.524,10.75,22,19.49,41.49,46.97,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBFD,2010003O18Rik Knockout First EPD0029_1_G04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBFD Mouse GP 20090130,Mouse GP,Gatc,MBFD13.2d,MBFD13,M00191099,+/+,Male,29-Jan-09,08-May-09,14.1,,40.3,10.4,0.052,0.5758,11.07,21.59,19.66,41.25,47.65,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBFD,2010003O18Rik Knockout First EPD0029_1_G04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBFD Mouse GP 20090130,Mouse GP,Gatc,MBFD25.2b,MBFD25,M00191131,+/+,Male,31-Jan-09,08-May-09,13.9,,41.3,10.3,0.0492,0.5396,10.97,22.52,19.83,42.35,46.83,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNZ,Spns2 Knockout First EPD0090_5_B04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBNZ Mouse GP 20090131,Mouse GP,Spns2,MBNZ21.2a,MBNZ21,M00194276,+/+,Male,01-Feb-09,08-May-09,13.7,,42.7,10.7,0.0523,0.5576,10.66,27.08,16.81,43.89,38.29,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBHU,Mgst3 Knockout First EPD0081_6_C05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBHU Mouse GP 20090206,Mouse GP,Mgst3,MBHU16.1c,MBHU16,M00197552,+/+,Male,06-Feb-09,14-May-09,13.9,,37.6,10.3,0.0532,0.53,9.96,23.81,15.28,39.09,39.1,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBHU,Mgst3 Knockout First EPD0081_6_C05,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBHU Mouse GP 20090206,Mouse GP,Mgst3,MBHU17.1b,MBHU17,M00197561,+/+,Male,05-Feb-09,14-May-09,14,,37.1,10.3,0.0581,0.5698,9.81,25.27,12.96,38.23,33.91,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBSD Mouse GP 20090207,Mouse GP,Gap43,MBSD18.1a,MBSD18,M00197439,+/+,Male,07-Feb-09,15-May-09,13.9,,36.5,10.6,0.0569,0.5818,10.22,24.59,12.71,37.3,34.08,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBSD Mouse GP 20090207,Mouse GP,Gap43,MBSD19.1a,MBSD19,M00197443,+/+,Male,05-Feb-09,15-May-09,14.1,,44,10.9,0.0542,0.5979,11.03,24.78,20.06,44.84,44.74,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBSD Mouse GP 20090207,Mouse GP,Gap43,MBSD19.1c,MBSD19,M00197445,+/+,Male,05-Feb-09,15-May-09,14.1,,40.5,10.7,0.0543,0.6029,11.1,24.4,17.06,41.46,41.14,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBSD Mouse GP 20090207,Mouse GP,Gap43,MBSD22.1a,MBSD22,M00197449,+/+,Male,08-Feb-09,15-May-09,13.7,,37.2,10.8,0.0552,0.5513,9.98,24.95,13.46,38.41,35.05,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBSD,Gap43 Knockout First EPD0116_3_E02,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBSD Mouse GP 20090207,Mouse GP,Gap43,MBSD22.1b,MBSD22,M00197450,+/+,Male,08-Feb-09,15-May-09,13.7,,32.2,10.4,0.0518,0.47,9.07,22.69,10.42,33.11,31.46,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBCY,Polr1e Knockout First EPD0032_2_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBCY Mouse GP 20090213,Mouse GP,Polr1e,MBCY46.1b,MBCY46,M00198343,+/+,Male,12-Feb-09,20-May-09,13.9,,41.1,10.6,0.0512,0.5498,10.74,23.88,17.92,41.8,42.87,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCY,Polr1e Knockout First EPD0032_2_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBCY Mouse GP 20090213,Mouse GP,Polr1e,MBCY46.1d,MBCY46,M00198345,+/+,Male,12-Feb-09,20-May-09,13.9,,40.8,10.5,0.0511,0.5723,11.21,22.54,19.45,41.99,46.32,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCY,Polr1e Knockout First EPD0032_2_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBCY Mouse GP 20090213,Mouse GP,Polr1e,MBCY47.1a,MBCY47,M00202077,+/+,Male,13-Feb-09,20-May-09,13.7,,40.9,10.6,0.055,0.6099,11.09,24.87,17.47,42.34,41.26,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBCY,Polr1e Knockout First EPD0032_2_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBCY Mouse GP 20090213,Mouse GP,Polr1e,MBCY61.1f,MBCY61,M00202176,+/+,Male,13-Feb-09,20-May-09,13.7,,35.2,10.2,0.0483,0.4858,10.06,20.7,15.49,36.19,42.81,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBHB,Necab2 Knockout First EPD0085_6_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBHB Mouse GP 20090217,Mouse GP,Necab2,MBHB51.1c,MBHB51,M00202720,+/+,Male,16-Feb-09,26-May-09,14.1,,37.8,10.5,0.0548,0.5715,10.42,23.89,14.78,38.67,38.23,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBHB,Necab2 Knockout First EPD0085_6_H06,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBHB Mouse GP 20090217,Mouse GP,Necab2,MBHB51.1e,MBHB51,M00202722,+/+,Male,16-Feb-09,26-May-09,14.1,,39.6,10.5,0.0539,0.6139,11.39,23.43,16.81,40.24,41.78,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBMD,Prdx6 Knockout First EPD0103_3_A11,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBMD Mouse GP 20090215,Mouse GP,Prdx6,MBMD28.2d,MBMD28,M00203083,+/+,Male,16-Feb-09,26-May-09,14.1,,39.9,10.2,0.0515,0.5362,10.42,22.84,18.23,41.07,44.38,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBMD,Prdx6 Knockout First EPD0103_3_A11,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBMD Mouse GP 20090215,Mouse GP,Prdx6,MBMD28.2e,MBMD28,M00203084,+/+,Male,16-Feb-09,26-May-09,14.1,,40.1,10.5,0.0537,0.5834,10.87,22.58,17.86,40.44,44.17,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAIG,Phf20 Knockout First G07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAIG Mouse GP 20090219,Mouse GP,Phf20,MAIG11.2b,MAIG11,M00204999,+/+,Male,19-Feb-09,27-May-09,13.9,,38.5,10.4,,,,,,,,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAIG,Phf20 Knockout First G07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAIG Mouse GP 20090219,Mouse GP,Phf20,MAIG16.2c,MAIG16,M00205014,+/+,Male,19-Feb-09,27-May-09,13.9,,46.3,10.8,0.0555,0.612,11.02,26.02,22.14,48.16,45.97,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBDG,Ogfod1 Knocok First EPD0064_2_C12,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBDG Mouse GP 20090219,Mouse GP,Ogfod1,MBDG20.1c,MBDG20,M00207104,+/+,Male,22-Feb-09,28-May-09,13.6,,38.9,10.2,0.0549,0.5666,10.33,24.81,13.96,38.77,36,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBDG,Ogfod1 Knocok First EPD0064_2_C12,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,MBDG Mouse GP 20090219,Mouse GP,Ogfod1,MBDG26.1a,MBDG26,M00207129,+/+,Male,18-Feb-09,28-May-09,14.1,,41.7,10.7,0.0559,0.618,11.05,24.59,18.32,42.91,42.69,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBHN,Eif4e3 knockout First EPD0081_5_C11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBHN Mouse GP 20090224,Mouse GP,Eif4e3,MBHN25.1a,MBHN25,M00208251,+/+,Male,24-Feb-09,01-Jun-09,13.9,,40.6,10.4,0.0503,0.5686,11.32,21.92,19.54,41.46,47.13,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBHN,Eif4e3 knockout First EPD0081_5_C11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBHN Mouse GP 20090224,Mouse GP,Eif4e3,MBHN25.1e,MBHN25,M00208255,+/+,Male,24-Feb-09,01-Jun-09,13.9,,40.8,10.2,0.0479,0.5287,11.03,20.56,20.46,41.02,49.88,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBMY,Plbd1 Knockout Frist EPD0098_5_H10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBMY Mouse GP 20090226,Mouse GP,Plbd1,MBMY17.1a,MBMY17,M00213559,+/+,Male,26-Feb-09,02-Jun-09,13.7,,37.6,10.4,0.0535,0.4771,8.92,25.01,12.78,37.79,33.82,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBMY,Plbd1 Knockout Frist EPD0098_5_H10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBMY Mouse GP 20090226,Mouse GP,Plbd1,MBMY17.1c,MBMY17,M00213561,+/+,Male,26-Feb-09,02-Jun-09,13.7,,35.8,10.6,0.0559,0.5058,9.05,24.85,11.14,35.99,30.95,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBPZ,Farp2 Knockout First EPD0099_4_D09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBPZ Mouse GP 20090226,Mouse GP,Farp2,MBPZ16.1d,MBPZ16,M00213359,+/+,Male,26-Feb-09,03-Jun-09,13.9,,32.4,10.3,0.0538,0.548,10.18,23.27,9.13,32.4,28.18,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBPZ,Farp2 Knockout First EPD0099_4_D09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBPZ Mouse GP 20090226,Mouse GP,Farp2,MBPZ17.1b,MBPZ17,M00213373,+/+,Male,26-Feb-09,03-Jun-09,13.9,,40,10.5,0.0552,0.5522,10.01,24.73,16.23,40.96,39.62,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBPZ,Farp2 Knockout First EPD0099_4_D09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBPZ Mouse GP 20090226,Mouse GP,Farp2,MBPZ18.1c,MBPZ18,M00213386,+/+,Male,26-Feb-09,03-Jun-09,13.9,,32.6,10.7,0.0553,0.5239,9.47,24.13,9.16,33.29,27.51,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBPZ,Farp2 Knockout First EPD0099_4_D09,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBPZ Mouse GP 20090226,Mouse GP,Farp2,MBPZ21.1a,MBPZ21,M00211135,+/+,Male,27-Feb-09,03-Jun-09,13.7,,35.6,10.6,0.0547,0.5422,9.91,24.76,11.39,36.15,31.51,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
